# Solver: SOR
# RadialSteps: 10
# AngularSteps: 50
# DeltaR: 3.000000000000e-03
# DeltaTheta: 1.256637061436e-01
# Tolerance: 1.000000000000e-10
# MaximumIterations: 250000
# Iterations: 24109
# Converged: True
# ResidualNorm: 2.142647492263e-07
# Omega: 1.500000
# UnifiedIndex	RadialIndex	AngularIndex	Radius	Theta	X	Y	Temperature
238	4	38	3.200000000000e-02	4.775220833456e+00	2.009296624938e-03	-3.193685530970e-02	1.052553525951e+02
239	4	39	3.200000000000e-02	4.900884539600e+00	5.996202066743e-03	-3.143319202332e-02	1.053062574796e+02
240	4	40	3.200000000000e-02	5.026548245744e+00	9.888543819998e-03	-3.043380852144e-02	1.054081037379e+02
241	4	41	3.200000000000e-02	5.152211951887e+00	1.362493733008e-02	-2.895446567891e-02	1.055609644794e+02
242	4	42	3.200000000000e-02	5.277875658031e+00	1.714645743933e-02	-2.701849361606e-02	1.057649492443e+02
243	4	43	3.200000000000e-02	5.403539364174e+00	2.039756767196e-02	-2.465642376883e-02	1.060202021805e+02
244	4	44	3.200000000000e-02	5.529203070318e+00	2.332699607749e-02	-2.190550738972e-02	1.063268952766e+02
245	4	45	3.200000000000e-02	5.654866776462e+00	2.588854382000e-02	-1.880912807336e-02	1.066852086933e+02
246	4	46	3.200000000000e-02	5.780530482605e+00	2.804181376140e-02	-1.541611757125e-02	1.070952797554e+02
247	4	47	3.200000000000e-02	5.906194188749e+00	2.975284754842e-02	-1.177998568591e-02	1.075570796049e+02
248	4	48	3.200000000000e-02	6.031857894892e+00	3.099466115612e-02	-7.958076389275e-03	1.080701323148e+02
249	4	49	3.200000000000e-02	6.157521601036e+00	3.174767044206e-02	-4.010663474058e-03	1.086329212326e+02
250	5	0	3.500000000000e-02	0.000000000000e+00	3.500000000000e-02	0.000000000000e+00	1.091560563294e+02
251	5	1	3.500000000000e-02	1.256637061436e-01	3.472401454601e-02	4.386663174751e-03	1.098353652986e+02
252	5	2	3.500000000000e-02	2.513274122872e-01	3.390041063950e-02	8.704146050770e-03	1.105476080500e+02
253	5	3	3.500000000000e-02	3.769911184308e-01	3.254217700609e-02	1.288435934396e-02	1.112741161719e+02
254	5	4	3.500000000000e-02	5.026548245744e-01	3.067073380154e-02	1.686137859356e-02	1.119948991598e+02
255	5	5	3.500000000000e-02	6.283185307180e-01	2.831559480312e-02	2.057248383024e-02	1.126903645402e+02
256	5	6	3.500000000000e-02	7.539822368616e-01	2.551390195975e-02	2.395914870750e-02	1.133421547812e+02
257	5	7	3.500000000000e-02	8.796459430051e-01	2.230983964120e-02	2.696796349715e-02	1.139335838114e+02
258	5	8	3.500000000000e-02	1.005309649149e+00	1.875393782426e-02	2.955147739257e-02	1.144499100831e+02
259	5	9	3.500000000000e-02	1.130973355292e+00	1.490227520478e-02	3.166894683631e-02	1.148785399053e+02
260	5	10	3.500000000000e-02	1.256637061436e+00	1.081559480312e-02	3.328697807033e-02	1.152091925506e+02
261	5	11	3.500000000000e-02	1.382300767580e+00	6.558346010500e-03	3.438005377550e-02	1.154340349131e+02
262	5	12	3.500000000000e-02	1.507964473723e+00	2.197668183526e-03	3.493093549499e-02	1.155477854968e+02
263	5	13	3.500000000000e-02	1.633628179867e+00	-2.197668183526e-03	3.493093549499e-02	1.155477854971e+02
264	5	14	3.500000000000e-02	1.759291886010e+00	-6.558346010500e-03	3.438005377550e-02	1.154340349138e+02
265	5	15	3.500000000000e-02	1.884955592154e+00	-1.081559480312e-02	3.328697807033e-02	1.152091925517e+02
266	5	16	3.500000000000e-02	2.010619298297e+00	-1.490227520478e-02	3.166894683631e-02	1.148785399069e+02
267	5	17	3.500000000000e-02	2.136283004441e+00	-1.875393782426e-02	2.955147739257e-02	1.144499100852e+02
268	5	18	3.500000000000e-02	2.261946710585e+00	-2.230983964120e-02	2.696796349715e-02	1.139335838140e+02
269	5	19	3.500000000000e-02	2.387610416728e+00	-2.551390195975e-02	2.395914870750e-02	1.133421547842e+02
270	5	20	3.500000000000e-02	2.513274122872e+00	-2.831559480312e-02	2.057248383024e-02	1.126903645437e+02
271	5	21	3.500000000000e-02	2.638937829015e+00	-3.067073380154e-02	1.686137859356e-02	1.119948991638e+02
272	5	22	3.500000000000e-02	2.764601535159e+00	-3.254217700609e-02	1.288435934396e-02	1.112741161763e+02
273	5	23	3.500000000000e-02	2.890265241303e+00	-3.390041063950e-02	8.704146050770e-03	1.105476080549e+02
274	5	24	3.500000000000e-02	3.015928947446e+00	-3.472401454601e-02	4.386663174751e-03	1.098353653040e+02
275	5	25	3.500000000000e-02	3.141592653590e+00	-3.500000000000e-02	-1.125685854774e-17	1.091560563352e+02
276	5	26	3.500000000000e-02	3.267256359733e+00	-3.472401454601e-02	-4.386663174751e-03	1.085238985521e+02
277	5	27	3.500000000000e-02	3.392920065877e+00	-3.390041063950e-02	-8.704146050770e-03	1.079453571652e+02
278	5	28	3.500000000000e-02	3.518583772021e+00	-3.254217700609e-02	-1.288435934396e-02	1.074221201999e+02
279	5	29	3.500000000000e-02	3.644247478164e+00	-3.067073380154e-02	-1.686137859356e-02	1.069539063782e+02
280	5	30	3.500000000000e-02	3.769911184308e+00	-2.831559480312e-02	-2.057248383024e-02	1.065398744167e+02
281	5	31	3.500000000000e-02	3.895574890451e+00	-2.551390195975e-02	-2.395914870750e-02	1.061791642192e+02
282	5	32	3.500000000000e-02	4.021238596595e+00	-2.230983964120e-02	-2.696796349715e-02	1.058710574512e+02
283	5	33	3.500000000000e-02	4.146902302739e+00	-1.875393782426e-02	-2.955147739257e-02	1.056149987816e+02
284	5	34	3.500000000000e-02	4.272566008882e+00	-1.490227520478e-02	-3.166894683631e-02	1.054105754918e+02
285	5	35	3.500000000000e-02	4.398229715026e+00	-1.081559480312e-02	-3.328697807033e-02	1.052574904797e+02
286	5	36	3.500000000000e-02	4.523893421169e+00	-6.558346010500e-03	-3.438005377550e-02	1.051555394715e+02
287	5	37	3.500000000000e-02	4.649557127313e+00	-2.197668183526e-03	-3.493093549499e-02	1.051045946978e+02
288	5	38	3.500000000000e-02	4.775220833456e+00	2.197668183526e-03	-3.493093549499e-02	1.051045946980e+02
289	5	39	3.500000000000e-02	4.900884539600e+00	6.558346010500e-03	-3.438005377550e-02	1.051555394722e+02
290	5	40	3.500000000000e-02	5.026548245744e+00	1.081559480312e-02	-3.328697807033e-02	1.052574904808e+02
291	5	41	3.500000000000e-02	5.152211951887e+00	1.490227520478e-02	-3.166894683631e-02	1.054105754934e+02
292	5	42	3.500000000000e-02	5.277875658031e+00	1.875393782426e-02	-2.955147739257e-02	1.056149987837e+02
293	5	43	3.500000000000e-02	5.403539364174e+00	2.230983964120e-02	-2.696796349715e-02	1.058710574537e+02
294	5	44	3.500000000000e-02	5.529203070318e+00	2.551390195975e-02	-2.395914870750e-02	1.061791642222e+02
295	5	45	3.500000000000e-02	5.654866776462e+00	2.831559480312e-02	-2.057248383024e-02	1.065398744202e+02
296	5	46	3.500000000000e-02	5.780530482605e+00	3.067073380154e-02	-1.686137859356e-02	1.069539063822e+02
297	5	47	3.500000000000e-02	5.906194188749e+00	3.254217700609e-02	-1.288435934396e-02	1.074221202043e+02
298	5	48	3.500000000000e-02	6.031857894892e+00	3.390041063950e-02	-8.704146050770e-03	1.079453571701e+02
299	5	49	3.500000000000e-02	6.157521601036e+00	3.472401454601e-02	-4.386663174751e-03	1.085238985574e+02
300	6	0	3.800000000000e-02	0.000000000000e+00	3.800000000000e-02	0.000000000000e+00	1.090563437506e+02
301	6	1	3.800000000000e-02	1.256637061436e-01	3.770035864995e-02	4.762662875444e-03	1.097712023979e+02
302	6	2	3.800000000000e-02	2.513274122872e-01	3.680616012289e-02	9.450215712264e-03	1.105271098520e+02
303	6	3	3.800000000000e-02	3.769911184308e-01	3.533150646375e-02	1.398873300202e-02	1.113013999129e+02
304	6	4	3.800000000000e-02	5.026548245744e-01	3.329965384167e-02	1.830663961587e-02	1.120709042085e+02
305	6	5	3.800000000000e-02	6.283185307180e-01	3.074264578625e-02	2.233583958711e-02	1.128137245927e+02
306	6	6	3.800000000000e-02	7.539822368616e-01	2.770080784201e-02	2.601279002529e-02	1.135098179104e+02
307	6	7	3.800000000000e-02	8.796459430051e-01	2.422211161045e-02	2.927950322548e-02	1.141412270339e+02
308	6	8	3.800000000000e-02	1.005309649149e+00	2.036141820920e-02	3.208446116908e-02	1.146922281137e+02
309	6	9	3.800000000000e-02	1.130973355292e+00	1.617961307947e-02	3.438342799371e-02	1.151494629567e+02
310	6	10	3.800000000000e-02	1.256637061436e+00	1.174264578625e-02	3.614014761922e-02	1.155020652447e+02
311	6	11	3.800000000000e-02	1.382300767580e+00	7.120489954258e-03	3.732691552769e-02	1.157417742391e+02
312	6	12	3.800000000000e-02	1.507964473723e+00	2.386039742114e-03	3.792501568027e-02	1.158630277517e+02
313	6	13	3.800000000000e-02	1.633628179867e+00	-2.386039742114e-03	3.792501568027e-02	1.158630277519e+02
314	6	14	3.800000000000e-02	1.759291886010e+00	-7.120489954258e-03	3.732691552769e-02	1.157417742398e+02
315	6	15	3.800000000000e-02	1.884955592154e+00	-1.174264578625e-02	3.614014761922e-02	1.155020652459e+02
316	6	16	3.800000000000e-02	2.010619298297e+00	-1.617961307947e-02	3.438342799371e-02	1.151494629584e+02
317	6	17	3.800000000000e-02	2.136283004441e+00	-2.036141820920e-02	3.208446116908e-02	1.146922281158e+02
318	6	18	3.800000000000e-02	2.261946710585e+00	-2.422211161045e-02	2.927950322548e-02	1.141412270364e+02
319	6	19	3.800000000000e-02	2.387610416728e+00	-2.770080784201e-02	2.601279002529e-02	1.135098179134e+02
320	6	20	3.800000000000e-02	2.513274122872e+00	-3.074264578625e-02	2.233583958711e-02	1.128137245962e+02
321	6	21	3.800000000000e-02	2.638937829015e+00	-3.329965384167e-02	1.830663961587e-02	1.120709042125e+02
322	6	22	3.800000000000e-02	2.764601535159e+00	-3.533150646375e-02	1.398873300202e-02	1.113013999173e+02
323	6	23	3.800000000000e-02	2.890265241303e+00	-3.680616012289e-02	9.450215712264e-03	1.105271098569e+02
324	6	24	3.800000000000e-02	3.015928947446e+00	-3.770035864995e-02	4.762662875444e-03	1.097712024033e+02
325	6	25	3.800000000000e-02	3.141592653590e+00	-3.800000000000e-02	-1.222173213754e-17	1.090563437564e+02
326	6	26	3.800000000000e-02	3.267256359733e+00	-3.770035864995e-02	-4.762662875444e-03	1.083999167433e+02
327	6	27	3.800000000000e-02	3.392920065877e+00	-3.680616012289e-02	-9.450215712264e-03	1.078061645309e+02
328	6	28	3.800000000000e-02	3.518583772021e+00	-3.533150646375e-02	-1.398873300202e-02	1.072737058585e+02
329	6	29	3.800000000000e-02	3.644247478164e+00	-3.329965384167e-02	-1.830663961587e-02	1.067999805623e+02
330	6	30	3.800000000000e-02	3.769911184308e+00	-3.074264578625e-02	-2.233583958711e-02	1.063826969693e+02
331	6	31	3.800000000000e-02	3.895574890451e+00	-2.770080784201e-02	-2.601279002529e-02	1.060201074572e+02
332	6	32	3.800000000000e-02	4.021238596595e+00	-2.422211161045e-02	-2.927950322548e-02	1.057109509590e+02
333	6	33	3.800000000000e-02	4.146902302739e+00	-2.036141820920e-02	-3.208446116908e-02	1.054543369069e+02
334	6	34	3.800000000000e-02	4.272566008882e+00	-1.617961307947e-02	-3.438342799371e-02	1.052496436809e+02
335	6	35	3.800000000000e-02	4.398229715026e+00	-1.174264578625e-02	-3.614014761922e-02	1.050964439638e+02
336	6	36	3.800000000000e-02	4.523893421169e+00	-7.120489954258e-03	-3.732691552769e-02	1.049944538169e+02
337	6	37	3.800000000000e-02	4.649557127313e+00	-2.386039742114e-03	-3.792501568027e-02	1.049434998514e+02
338	6	38	3.800000000000e-02	4.775220833456e+00	2.386039742114e-03	-3.792501568027e-02	1.049434998516e+02
339	6	39	3.800000000000e-02	4.900884539600e+00	7.120489954258e-03	-3.732691552769e-02	1.049944538176e+02
340	6	40	3.800000000000e-02	5.026548245744e+00	1.174264578625e-02	-3.614014761922e-02	1.050964439650e+02
341	6	41	3.800000000000e-02	5.152211951887e+00	1.617961307947e-02	-3.438342799371e-02	1.052496436826e+02
342	6	42	3.800000000000e-02	5.277875658031e+00	2.036141820920e-02	-3.208446116908e-02	1.054543369090e+02
343	6	43	3.800000000000e-02	5.403539364174e+00	2.422211161045e-02	-2.927950322548e-02	1.057109509615e+02
344	6	44	3.800000000000e-02	5.529203070318e+00	2.770080784201e-02	-2.601279002529e-02	1.060201074602e+02
345	6	45	3.800000000000e-02	5.654866776462e+00	3.074264578625e-02	-2.233583958711e-02	1.063826969728e+02
346	6	46	3.800000000000e-02	5.780530482605e+00	3.329965384167e-02	-1.830663961587e-02	1.067999805662e+02
347	6	47	3.800000000000e-02	5.906194188749e+00	3.533150646375e-02	-1.398873300202e-02	1.072737058629e+02
348	6	48	3.800000000000e-02	6.031857894892e+00	3.680616012289e-02	-9.450215712264e-03	1.078061645357e+02
349	6	49	3.800000000000e-02	6.157521601036e+00	3.770035864995e-02	-4.762662875444e-03	1.083999167486e+02
350	7	0	4.100000000000e-02	0.000000000000e+00	4.100000000000e-02	0.000000000000e+00	1.089420177172e+02
351	7	1	4.100000000000e-02	1.256637061436e-01	4.067670275389e-02	5.138662576136e-03	1.096963263492e+02
352	7	2	4.100000000000e-02	2.513274122872e-01	3.971190960627e-02	1.019628537376e-02	1.105011885850e+02
353	7	3	4.100000000000e-02	3.769911184308e-01	3.812083592142e-02	1.509310666007e-02	1.113284286379e+02
354	7	4	4.100000000000e-02	5.026548245744e-01	3.592857388180e-02	1.975190063817e-02	1.121512686435e+02
355	7	5	4.100000000000e-02	6.283185307180e-01	3.316969676937e-02	2.409919534399e-02	1.129454578611e+02
356	7	6	4.100000000000e-02	7.539822368616e-01	2.988771372428e-02	2.806643134308e-02	1.136893078096e+02
357	7	7	4.100000000000e-02	8.796459430051e-01	2.613438357970e-02	3.159104295381e-02	1.143636309297e+02
358	7	8	4.100000000000e-02	1.005309649149e+00	2.196889859414e-02	3.461744494558e-02	1.149517454113e+02
359	7	9	4.100000000000e-02	1.130973355292e+00	1.745695095417e-02	3.709790915111e-02	1.154395386971e+02
360	7	10	4.100000000000e-02	1.256637061436e+00	1.266969676937e-02	3.899331716810e-02	1.158155601796e+02
361	7	11	4.100000000000e-02	1.382300767580e+00	7.682633898015e-03	4.027377727988e-02	1.160711186647e+02
362	7	12	4.100000000000e-02	1.507964473723e+00	2.574411300702e-03	4.091909586556e-02	1.162003676793e+02
363	7	13	4.100000000000e-02	1.633628179867e+00	-2.574411300702e-03	4.091909586556e-02	1.162003676795e+02
364	7	14	4.100000000000e-02	1.759291886010e+00	-7.682633898015e-03	4.027377727988e-02	1.160711186654e+02
365	7	15	4.100000000000e-02	1.884955592154e+00	-1.266969676937e-02	3.899331716810e-02	1.158155601808e+02
366	7	16	4.100000000000e-02	2.010619298297e+00	-1.745695095417e-02	3.709790915111e-02	1.154395386987e+02
367	7	17	4.100000000000e-02	2.136283004441e+00	-2.196889859414e-02	3.461744494558e-02	1.149517454134e+02
368	7	18	4.100000000000e-02	2.261946710585e+00	-2.613438357970e-02	3.159104295381e-02	1.143636309322e+02
369	7	19	4.100000000000e-02	2.387610416728e+00	-2.988771372428e-02	2.806643134308e-02	1.136893078126e+02
370	7	20	4.100000000000e-02	2.513274122872e+00	-3.316969676937e-02	2.409919534399e-02	1.129454578646e+02
371	7	21	4.100000000000e-02	2.638937829015e+00	-3.592857388180e-02	1.975190063817e-02	1.121512686475e+02
372	7	22	4.100000000000e-02	2.764601535159e+00	-3.812083592142e-02	1.509310666007e-02	1.113284286423e+02
373	7	23	4.100000000000e-02	2.890265241303e+00	-3.971190960627e-02	1.019628537376e-02	1.105011885899e+02
374	7	24	4.100000000000e-02	3.015928947446e+00	-4.067670275389e-02	5.138662576136e-03	1.096963263545e+02
375	7	25	4.100000000000e-02	3.141592653590e+00	-4.100000000000e-02	-1.318660572735e-17	1.089420177230e+02
376	7	26	4.100000000000e-02	3.267256359733e+00	-4.067670275389e-02	-5.138662576136e-03	1.082615535764e+02
377	7	27	4.100000000000e-02	3.392920065877e+00	-3.971190960627e-02	-1.019628537376e-02	1.076542702575e+02
378	7	28	4.100000000000e-02	3.518583772021e+00	-3.812083592142e-02	-1.509310666007e-02	1.071142623585e+02
379	7	29	4.100000000000e-02	3.644247478164e+00	-3.592857388180e-02	-1.975190063817e-02	1.066363143319e+02
380	7	30	4.100000000000e-02	3.769911184308e+00	-3.316969676937e-02	-2.409919534399e-02	1.062166896413e+02
381	7	31	4.100000000000e-02	3.895574890451e+00	-2.988771372428e-02	-2.806643134308e-02	1.058528423762e+02
382	7	32	4.100000000000e-02	4.021238596595e+00	-2.613438357970e-02	-3.159104295381e-02	1.055430540239e+02
383	7	33	4.100000000000e-02	4.146902302739e+00	-2.196889859414e-02	-3.461744494558e-02	1.052861628001e+02
384	7	34	4.100000000000e-02	4.272566008882e+00	-1.745695095417e-02	-3.709790915111e-02	1.050813823924e+02
385	7	35	4.100000000000e-02	4.398229715026e+00	-1.266969676937e-02	-3.899331716810e-02	1.049281844940e+02
386	7	36	4.100000000000e-02	4.523893421169e+00	-7.682633898015e-03	-4.027377727988e-02	1.048262240167e+02
387	7	37	4.100000000000e-02	4.649557127313e+00	-2.574411300702e-03	-4.091909586556e-02	1.047752927749e+02
388	7	38	4.100000000000e-02	4.775220833456e+00	2.574411300702e-03	-4.091909586556e-02	1.047752927752e+02
389	7	39	4.100000000000e-02	4.900884539600e+00	7.682633898015e-03	-4.027377727988e-02	1.048262240174e+02
390	7	40	4.100000000000e-02	5.026548245744e+00	1.266969676937e-02	-3.899331716810e-02	1.049281844952e+02
391	7	41	4.100000000000e-02	5.152211951887e+00	1.745695095417e-02	-3.709790915111e-02	1.050813823940e+02
392	7	42	4.100000000000e-02	5.277875658031e+00	2.196889859414e-02	-3.461744494558e-02	1.052861628022e+02
393	7	43	4.100000000000e-02	5.403539364174e+00	2.613438357970e-02	-3.159104295381e-02	1.055430540264e+02
394	7	44	4.100000000000e-02	5.529203070318e+00	2.988771372428e-02	-2.806643134308e-02	1.058528423792e+02
395	7	45	4.100000000000e-02	5.654866776462e+00	3.316969676937e-02	-2.409919534399e-02	1.062166896448e+02
396	7	46	4.100000000000e-02	5.780530482605e+00	3.592857388180e-02	-1.975190063817e-02	1.066363143359e+02
397	7	47	4.100000000000e-02	5.906194188749e+00	3.812083592142e-02	-1.509310666007e-02	1.071142623629e+02
398	7	48	4.100000000000e-02	6.031857894892e+00	3.971190960627e-02	-1.019628537376e-02	1.076542702624e+02
399	7	49	4.100000000000e-02	6.157521601036e+00	4.067670275389e-02	-5.138662576136e-03	1.082615535818e+02
400	8	0	4.400000000000e-02	0.000000000000e+00	4.400000000000e-02	0.000000000000e+00	1.088116089302e+02
401	8	1	4.400000000000e-02	1.256637061436e-01	4.365304685784e-02	5.514662276829e-03	1.096102007532e+02
402	8	2	4.400000000000e-02	2.513274122872e-01	4.261765908966e-02	1.094235503525e-02	1.104697777908e+02
403	8	3	4.400000000000e-02	3.769911184308e-01	4.091016537908e-02	1.619748031813e-02	1.113549886126e+02
404	8	4	4.400000000000e-02	5.026548245744e-01	3.855749392193e-02	2.119716166048e-02	1.122353313138e+02
405	8	5	4.400000000000e-02	6.283185307180e-01	3.559674775250e-02	2.586255110087e-02	1.130843571326e+02
406	8	6	4.400000000000e-02	7.539822368616e-01	3.207461960654e-02	3.012007266086e-02	1.138788684648e+02
407	8	7	4.400000000000e-02	8.796459430051e-01	2.804665554894e-02	3.390258268213e-02	1.145985325945e+02
408	8	8	4.400000000000e-02	1.005309649149e+00	2.357637897908e-02	3.715042872209e-02	1.152257566012e+02
409	8	9	4.400000000000e-02	1.130973355292e+00	1.873428882886e-02	3.981239030850e-02	1.157456964935e+02
410	8	10	4.400000000000e-02	1.256637061436e+00	1.359674775250e-02	4.184648671699e-02	1.161463267404e+02
411	8	11	4.400000000000e-02	1.382300767580e+00	8.244777841772e-03	4.322063903206e-02	1.164185281755e+02
412	8	12	4.400000000000e-02	1.507964473723e+00	2.762782859290e-03	4.391317605084e-02	1.165561697608e+02
413	8	13	4.400000000000e-02	1.633628179867e+00	-2.762782859290e-03	4.391317605084e-02	1.165561697611e+02
414	8	14	4.400000000000e-02	1.759291886010e+00	-8.244777841772e-03	4.322063903206e-02	1.164185281761e+02
415	8	15	4.400000000000e-02	1.884955592154e+00	-1.359674775250e-02	4.184648671699e-02	1.161463267416e+02
416	8	16	4.400000000000e-02	2.010619298297e+00	-1.873428882886e-02	3.981239030850e-02	1.157456964951e+02
417	8	17	4.400000000000e-02	2.136283004441e+00	-2.357637897908e-02	3.715042872209e-02	1.152257566032e+02
418	8	18	4.400000000000e-02	2.261946710585e+00	-2.804665554894e-02	3.390258268213e-02	1.145985325970e+02
419	8	19	4.400000000000e-02	2.387610416728e+00	-3.207461960654e-02	3.012007266086e-02	1.138788684678e+02
420	8	20	4.400000000000e-02	2.513274122872e+00	-3.559674775250e-02	2.586255110087e-02	1.130843571360e+02
421	8	21	4.400000000000e-02	2.638937829015e+00	-3.855749392193e-02	2.119716166048e-02	1.122353313178e+02
422	8	22	4.400000000000e-02	2.764601535159e+00	-4.091016537908e-02	1.619748031813e-02	1.113549886170e+02
423	8	23	4.400000000000e-02	2.890265241303e+00	-4.261765908966e-02	1.094235503525e-02	1.104697777957e+02
424	8	24	4.400000000000e-02	3.015928947446e+00	-4.365304685784e-02	5.514662276829e-03	1.096102007585e+02
425	8	25	4.400000000000e-02	3.141592653590e+00	-4.400000000000e-02	-1.415147931715e-17	1.088116089360e+02
426	8	26	4.400000000000e-02	3.267256359733e+00	-4.365304685784e-02	-5.514662276829e-03	1.081090214617e+02
427	8	27	4.400000000000e-02	3.392920065877e+00	-4.261765908966e-02	-1.094235503525e-02	1.074910936964e+02
428	8	28	4.400000000000e-02	3.518583772021e+00	-4.091016537908e-02	-1.619748031813e-02	1.069457753428e+02
429	8	29	4.400000000000e-02	3.644247478164e+00	-3.855749392193e-02	-2.119716166048e-02	1.064651247960e+02
430	8	30	4.400000000000e-02	3.769911184308e+00	-3.559674775250e-02	-2.586255110087e-02	1.060441569705e+02
431	8	31	4.400000000000e-02	3.895574890451e+00	-3.207461960654e-02	-3.012007266086e-02	1.056797028208e+02
432	8	32	4.400000000000e-02	4.021238596595e+00	-2.804665554894e-02	-3.390258268213e-02	1.053697072088e+02
433	8	33	4.400000000000e-02	4.146902302739e+00	-2.357637897908e-02	-3.715042872209e-02	1.051128155632e+02
434	8	34	4.400000000000e-02	4.272566008882e+00	-1.873428882886e-02	-3.981239030850e-02	1.049081269247e+02
435	8	35	4.400000000000e-02	4.398229715026e+00	-1.359674775250e-02	-4.184648671699e-02	1.047550435871e+02
436	8	36	4.400000000000e-02	4.523893421169e+00	-8.244777841772e-03	-4.322063903206e-02	1.046531787778e+02
437	8	37	4.400000000000e-02	4.649557127313e+00	-2.762782859290e-03	-4.391317605084e-02	1.046023007072e+02
438	8	38	4.400000000000e-02	4.775220833456e+00	2.762782859290e-03	-4.391317605084e-02	1.046023007074e+02
439	8	39	4.400000000000e-02	4.900884539600e+00	8.244777841772e-03	-4.322063903206e-02	1.046531787785e+02
440	8	40	4.400000000000e-02	5.026548245744e+00	1.359674775250e-02	-4.184648671699e-02	1.047550435882e+02
441	8	41	4.400000000000e-02	5.152211951887e+00	1.873428882886e-02	-3.981239030850e-02	1.049081269263e+02
442	8	42	4.400000000000e-02	5.277875658031e+00	2.357637897908e-02	-3.715042872209e-02	1.051128155653e+02
443	8	43	4.400000000000e-02	5.403539364174e+00	2.804665554894e-02	-3.390258268213e-02	1.053697072113e+02
444	8	44	4.400000000000e-02	5.529203070318e+00	3.207461960654e-02	-3.012007266086e-02	1.056797028239e+02
445	8	45	4.400000000000e-02	5.654866776462e+00	3.559674775250e-02	-2.586255110087e-02	1.060441569740e+02
446	8	46	4.400000000000e-02	5.780530482605e+00	3.855749392193e-02	-2.119716166048e-02	1.064651248000e+02
447	8	47	4.400000000000e-02	5.906194188749e+00	4.091016537908e-02	-1.619748031813e-02	1.069457753472e+02
448	8	48	4.400000000000e-02	6.031857894892e+00	4.261765908966e-02	-1.094235503525e-02	1.074910937012e+02
449	8	49	4.400000000000e-02	6.157521601036e+00	4.365304685784e-02	-5.514662276829e-03	1.081090214671e+02
450	9	0	4.700000000000e-02	0.000000000000e+00	4.700000000000e-02	0.000000000000e+00	1.086624679019e+02
451	9	1	4.700000000000e-02	1.256637061436e-01	4.662939096178e-02	5.890661977522e-03	1.095123924323e+02
452	9	2	4.700000000000e-02	2.513274122872e-01	4.552340857305e-02	1.168842469675e-02	1.104331405881e+02
453	9	3	4.700000000000e-02	3.769911184308e-01	4.369949483675e-02	1.730185397618e-02	1.113811832474e+02
454	9	4	4.700000000000e-02	5.026548245744e-01	4.118641396206e-02	2.264242268278e-02	1.123227667218e+02
455	9	5	4.700000000000e-02	6.283185307180e-01	3.802379873562e-02	2.762590685775e-02	1.132296174621e+02
456	9	6	4.700000000000e-02	7.539822368616e-01	3.426152548881e-02	3.217371397865e-02	1.140772382081e+02
457	9	7	4.700000000000e-02	8.796459430051e-01	2.995892751819e-02	3.621412241046e-02	1.148442622029e+02
458	9	8	4.700000000000e-02	1.005309649149e+00	2.518385936401e-02	3.968341249859e-02	1.155122428892e+02
459	9	9	4.700000000000e-02	1.130973355292e+00	2.001162670356e-02	4.252687146590e-02	1.160656332734e+02
460	9	10	4.700000000000e-02	1.256637061436e+00	1.452379873562e-02	4.469965626587e-02	1.164918457838e+02
461	9	11	4.700000000000e-02	1.382300767580e+00	8.806921785529e-03	4.616750078425e-02	1.167813382223e+02
462	9	12	4.700000000000e-02	1.507964473723e+00	2.951154417878e-03	4.690725623613e-02	1.169276963341e+02
463	9	13	4.700000000000e-02	1.633628179867e+00	-2.951154417878e-03	4.690725623613e-02	1.169276963343e+02
464	9	14	4.700000000000e-02	1.759291886010e+00	-8.806921785529e-03	4.616750078425e-02	1.167813382230e+02
465	9	15	4.700000000000e-02	1.884955592154e+00	-1.452379873562e-02	4.469965626587e-02	1.164918457849e+02
466	9	16	4.700000000000e-02	2.010619298297e+00	-2.001162670356e-02	4.252687146590e-02	1.160656332751e+02
467	9	17	4.700000000000e-02	2.136283004441e+00	-2.518385936401e-02	3.968341249859e-02	1.155122428912e+02
468	9	18	4.700000000000e-02	2.261946710585e+00	-2.995892751819e-02	3.621412241046e-02	1.148442622055e+02
469	9	19	4.700000000000e-02	2.387610416728e+00	-3.426152548881e-02	3.217371397865e-02	1.140772382111e+02
470	9	20	4.700000000000e-02	2.513274122872e+00	-3.802379873562e-02	2.762590685775e-02	1.132296174655e+02
471	9	21	4.700000000000e-02	2.638937829015e+00	-4.118641396206e-02	2.264242268278e-02	1.123227667257e+02
472	9	22	4.700000000000e-02	2.764601535159e+00	-4.369949483675e-02	1.730185397618e-02	1.113811832518e+02
473	9	23	4.700000000000e-02	2.890265241303e+00	-4.552340857305e-02	1.168842469675e-02	1.104331405929e+02
474	9	24	4.700000000000e-02	3.015928947446e+00	-4.662939096178e-02	5.890661977522e-03	1.095123924376e+02
475	9	25	4.700000000000e-02	3.141592653590e+00	-4.700000000000e-02	-1.511635290696e-17	1.086624679077e+02
476	9	26	4.700000000000e-02	3.267256359733e+00	-4.662939096178e-02	-5.890661977522e-03	1.079424453916e+02
477	9	27	4.700000000000e-02	3.392920065877e+00	-4.552340857305e-02	-1.168842469675e-02	1.073180055038e+02
478	9	28	4.700000000000e-02	3.518583772021e+00	-4.369949483675e-02	-1.730185397618e-02	1.067699876608e+02
479	9	29	4.700000000000e-02	3.644247478164e+00	-4.118641396206e-02	-2.264242268278e-02	1.062882319419e+02
